,Artist,Title,Year,Highest position,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,duration_ms,primary_genre,genres,artist_image,artist_image_meta,album_image,album_image_meta
3401,Mariah Carey,Without You,1994,1805,0,0,0,0,1964,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5760000000000001,0.526,6,-8.524,1,0.0325,0.32299999999999995,2.01e-06,0.0548,0.147,122.06,audio_features,1kMOJBmpfWD9fir6st9uqS,spotify:track:1kMOJBmpfWD9fir6st9uqS,https://api.spotify.com/v1/tracks/1kMOJBmpfWD9fir6st9uqS,213667,pop,"['dance pop', 'pop', 'r&b', 'urban contemporary']",https://i.scdn.co/image/1dbdc3d7ad81455c46f26b820950a00795430ea0,"{'height': 640, 'url': 'https://i.scdn.co/image/1dbdc3d7ad81455c46f26b820950a00795430ea0', 'width': 640}",https://i.scdn.co/image/676275b41e19de3048fddfb72937ec0db13c58d7,"{'height': 640, 'url': 'https://i.scdn.co/image/676275b41e19de3048fddfb72937ec0db13c58d7', 'width': 640}"
3402,Marianne Faithfull,As Tears Go By,1964,914,1031,0,1251,1287,978,1060,1248,914,1096,1049,1105,1194,1237,1271,1487,1698,0,0,0,0,0.521,0.594,0,-8.437999999999999,1,0.0268,0.552,3.4e-05,0.436,0.772,127.66,audio_features,5zyYjd6yeJsO37EHGDhv5M,spotify:track:5zyYjd6yeJsO37EHGDhv5M,https://api.spotify.com/v1/tracks/5zyYjd6yeJsO37EHGDhv5M,156187,folk,"['art rock', 'british invasion', 'folk', 'folk rock', 'lilith', 'new wave pop', 'traditional folk']",https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0,"{'height': 640, 'url': 'https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0', 'width': 640}",https://i.scdn.co/image/8d4a748f8ed7405e289783b477ffc80c18bd36da,"{'height': 640, 'url': 'https://i.scdn.co/image/8d4a748f8ed7405e289783b477ffc80c18bd36da', 'width': 640}"
3403,Marianne Faithfull,Summer Nights,1965,1522,1628,1522,0,0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0.789,0,-8.336,1,0.0672,0.295,0.0,0.0616,0.75,126.294,audio_features,7edeErKrAHq7NTipWyuWlu,spotify:track:7edeErKrAHq7NTipWyuWlu,https://api.spotify.com/v1/tracks/7edeErKrAHq7NTipWyuWlu,108533,folk,"['art rock', 'british invasion', 'folk', 'folk rock', 'lilith', 'new wave pop', 'traditional folk']",https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0,"{'height': 640, 'url': 'https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0', 'width': 640}",https://i.scdn.co/image/4cfe6d6b0d5416f6c0426958e2572a700d3ce850,"{'height': 640, 'url': 'https://i.scdn.co/image/4cfe6d6b0d5416f6c0426958e2572a700d3ce850', 'width': 640}"
3404,Marianne Faithfull,The Ballad Of Lucy Jordan,1979,644,732,644,791,723,905,715,688,835,975,798,1003,1097,1255,1487,1452,1383,1873,0,0,0,0.6940000000000001,0.271,4,-16.762,1,0.0431,0.8440000000000001,0.00476,0.105,0.7440000000000001,120.93,audio_features,4gj5Wv7rAJYhBrGPu01mxD,spotify:track:4gj5Wv7rAJYhBrGPu01mxD,https://api.spotify.com/v1/tracks/4gj5Wv7rAJYhBrGPu01mxD,249533,folk,"['art rock', 'british invasion', 'folk', 'folk rock', 'lilith', 'new wave pop', 'traditional folk']",https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0,"{'height': 640, 'url': 'https://i.scdn.co/image/e3cbeef865203d7a3f53ad5e2ac8adb4695aeae0', 'width': 640}",https://i.scdn.co/image/e0612ebea25a04362da2a69d62ee37c31578476a,"{'height': 640, 'url': 'https://i.scdn.co/image/e0612ebea25a04362da2a69d62ee37c31578476a', 'width': 640}"
3405,Marie Osmond,Paper Roses,1973,1806,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0.491,8,-11.465,1,0.0337,0.0982,3.92e-06,0.35100000000000003,0.687,114.761,audio_features,19ErwmP0jgtD889IXuE2xg,spotify:track:19ErwmP0jgtD889IXuE2xg,https://api.spotify.com/v1/tracks/19ErwmP0jgtD889IXuE2xg,158227,pop,['bubblegum pop'],https://i.scdn.co/image/62634bd8b76fe071ac51c829a7e373606c5c5e44,"{'height': 640, 'url': 'https://i.scdn.co/image/62634bd8b76fe071ac51c829a7e373606c5c5e44', 'width': 640}",https://i.scdn.co/image/5554c22717dd2726cdc424f9aa26c1d55d8399f2,"{'height': 635, 'url': 'https://i.scdn.co/image/5554c22717dd2726cdc424f9aa26c1d55d8399f2', 'width': 640}"
3406,Marilyn Manson,The Beautiful People,1996,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,1699,0,0.639,0.8370000000000001,1,-10.011,1,0.0616,0.00106,0.5579999999999999,0.0559,0.911,143.97,audio_features,2aIB1CdRRG7YLBu9hNw9nR,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/tracks/2aIB1CdRRG7YLBu9hNw9nR,218827,rock,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap rock', 'rock', 'wrestling']",https://i.scdn.co/image/42436559ae029809674c8498f2c998e138a7a757,"{'height': 640, 'url': 'https://i.scdn.co/image/42436559ae029809674c8498f2c998e138a7a757', 'width': 640}",https://i.scdn.co/image/d839654a4d25dbee1fe3aefcc07b0a5c7fde266d,"{'height': 552, 'url': 'https://i.scdn.co/image/d839654a4d25dbee1fe3aefcc07b0a5c7fde266d', 'width': 640}"
3407,Marilyn Martin,Move Closer,1986,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0.282,2,-14.800999999999998,1,0.0315,0.738,4.33e-05,0.104,0.23,83.18700000000003,audio_features,1oasssucNiUavFrOoOxoqv,spotify:track:1oasssucNiUavFrOoOxoqv,https://api.spotify.com/v1/tracks/1oasssucNiUavFrOoOxoqv,255600,,,https://i.scdn.co/image/3606e48e78b1b2bf7753c812d7542e341f4645a3,"{'height': 1195, 'url': 'https://i.scdn.co/image/3606e48e78b1b2bf7753c812d7542e341f4645a3', 'width': 1000}",https://i.scdn.co/image/5d336705471db11149990978a3e7e2dbe3edc892,"{'height': 640, 'url': 'https://i.scdn.co/image/5d336705471db11149990978a3e7e2dbe3edc892', 'width': 640}"
3408,Marlene Dietrich,Lili Marlene,1946,861,984,1111,1480,1362,861,1671,1310,0,0,1964,0,0,0,0,0,0,0,0,0,0,0.31,0.0863,3,-15.11,1,0.0455,0.918,0.0,0.117,0.32,83.915,audio_features,2ueOVitGw6YDUtz8pkzLi6,spotify:track:2ueOVitGw6YDUtz8pkzLi6,https://api.spotify.com/v1/tracks/2ueOVitGw6YDUtz8pkzLi6,181400,pop,"['cabaret', 'vintage hollywood', 'vintage schlager']",https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5,"{'height': 640, 'url': 'https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5', 'width': 640}",https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5,"{'height': 640, 'url': 'https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5', 'width': 640}"
3409,Marlene Dietrich,Sag Mir Wo Die Blumen Sind,1963,338,1048,0,0,1992,1223,1351,338,1116,1615,1031,1428,1761,1900,1902,0,0,0,0,0,0,0.598,0.308,7,-10.648,1,0.0584,0.745,5.04e-06,0.142,0.485,127.141,audio_features,79S2bCnwMRYA4twpRvmREG,spotify:track:79S2bCnwMRYA4twpRvmREG,https://api.spotify.com/v1/tracks/79S2bCnwMRYA4twpRvmREG,219693,pop,"['cabaret', 'vintage hollywood', 'vintage schlager']",https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5,"{'height': 640, 'url': 'https://i.scdn.co/image/f4db1bde15258aacd19d137553f69c12dab067c5', 'width': 640}",https://i.scdn.co/image/c5d818564745e44ca9e635d8813057a98e80a241,"{'height': 640, 'url': 'https://i.scdn.co/image/c5d818564745e44ca9e635d8813057a98e80a241', 'width': 636}"
3410,Marlon Roudette,New Age,2012,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,0,0,0,0,0,0.7190000000000001,0.636,7,-7.555,0,0.0292,0.287,0.0642,0.113,0.34600000000000003,94.815,audio_features,0J2hke1PRNBqyWpnMTreJ5,spotify:track:0J2hke1PRNBqyWpnMTreJ5,https://api.spotify.com/v1/tracks/0J2hke1PRNBqyWpnMTreJ5,211387,pop,['uk pop'],https://i.scdn.co/image/da8fb5bb21c1ed683c664b8d3fe02559e354208e,"{'height': 1000, 'url': 'https://i.scdn.co/image/da8fb5bb21c1ed683c664b8d3fe02559e354208e', 'width': 1000}",https://i.scdn.co/image/52030165b402b339f447655998b29c8ff4fcac25,"{'height': 636, 'url': 'https://i.scdn.co/image/52030165b402b339f447655998b29c8ff4fcac25', 'width': 640}"
3411,Marmalade,I See The Rain,1967,1437,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0.7290000000000001,3,-5.739,1,0.0315,0.00032900000000000003,0.0693,0.0715,0.35600000000000004,87.56200000000004,audio_features,2BCVsvwkMxJ9LHLqolpXV4,spotify:track:2BCVsvwkMxJ9LHLqolpXV4,https://api.spotify.com/v1/tracks/2BCVsvwkMxJ9LHLqolpXV4,228693,folk,"['brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}",https://i.scdn.co/image/e8d892d7b9bd4069db58eb795044305f0d33ed6e,"{'height': 640, 'url': 'https://i.scdn.co/image/e8d892d7b9bd4069db58eb795044305f0d33ed6e', 'width': 640}"
3412,Marmalade,"Ob-la-di, Ob-la-da",1968,1623,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7559999999999999,0.581,9,-9.625,1,0.034,0.5479999999999999,2.92e-05,0.054000000000000006,0.93,123.244,audio_features,0LqGA5qJPsKgk5n4K2SMGg,spotify:track:0LqGA5qJPsKgk5n4K2SMGg,https://api.spotify.com/v1/tracks/0LqGA5qJPsKgk5n4K2SMGg,180773,folk,"['brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}",https://i.scdn.co/image/423e626b2c2f1007fcf5230be621c21b725848e5,"{'height': 640, 'url': 'https://i.scdn.co/image/423e626b2c2f1007fcf5230be621c21b725848e5', 'width': 640}"
3413,Marmalade,Rainbow,1970,1875,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.53,2,-11.88,1,0.0291,0.39,0.0,0.0571,0.315,110.946,audio_features,7fppdvYWhmMDKuFMzfmJtA,spotify:track:7fppdvYWhmMDKuFMzfmJtA,https://api.spotify.com/v1/tracks/7fppdvYWhmMDKuFMzfmJtA,199120,folk,"['brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}"
3414,Marmalade,Reflections Of My Life,1970,1139,1139,1464,1197,1299,1595,1403,1706,1578,1974,1620,0,0,0,0,0,0,0,0,0,0,0.398,0.398,7,-10.66,1,0.0263,0.5770000000000001,0.0248,0.219,0.54,92.239,audio_features,6aSLJNlqxbeRt1t0bkDYCf,spotify:track:6aSLJNlqxbeRt1t0bkDYCf,https://api.spotify.com/v1/tracks/6aSLJNlqxbeRt1t0bkDYCf,251280,folk,"['brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}",https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139,"{'height': 640, 'url': 'https://i.scdn.co/image/e16913d13391ccc1827f16c6c63d87d697aee139', 'width': 640}"
3415,Maroon 5,Misery,2010,1426,0,0,0,0,0,0,0,0,0,0,0,0,1426,1684,0,0,0,0,0,0,0.703,0.81,4,-4.874,0,0.0424,0.000315,0.0,0.21600000000000005,0.726,102.978,audio_features,0RZyUsKfiC7MtiGKatCtGc,spotify:track:0RZyUsKfiC7MtiGKatCtGc,https://api.spotify.com/v1/tracks/0RZyUsKfiC7MtiGKatCtGc,216200,pop,['pop'],https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d,"{'height': 640, 'url': 'https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d', 'width': 640}",https://i.scdn.co/image/93da91acc011ebde87c408df4cb495ce8da874ab,"{'height': 640, 'url': 'https://i.scdn.co/image/93da91acc011ebde87c408df4cb495ce8da874ab', 'width': 640}"
3416,Maroon 5,Sugar,2015,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,1985,0,0.748,0.7879999999999999,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,2iuZJX9X9P0GKaE93xcPjk,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,235493,pop,['pop'],https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d,"{'height': 640, 'url': 'https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d', 'width': 640}",https://i.scdn.co/image/dd6d47cf97786e0117d64214ce365c6d4cbfc347,"{'height': 640, 'url': 'https://i.scdn.co/image/dd6d47cf97786e0117d64214ce365c6d4cbfc347', 'width': 640}"
3417,Maroon 5,This Love,2004,875,0,0,0,0,0,0,875,925,1219,1448,1328,1279,1170,1290,1430,1802,1919,0,0,0,0.7140000000000001,0.8590000000000001,5,-4.634,0,0.0372,0.0556,0.0,0.118,0.755,95.034,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,206200,pop,['pop'],https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d,"{'height': 640, 'url': 'https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d', 'width': 640}",https://i.scdn.co/image/a55912da6dd0f63a6b506b70510a83999353730e,"{'height': 640, 'url': 'https://i.scdn.co/image/a55912da6dd0f63a6b506b70510a83999353730e', 'width': 640}"
3418,Marshall Hain,Dancing In The City,1978,1764,1990,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732,0.431,0,-13.946,1,0.0504,0.254,0.0864,0.102,0.564,101.803,audio_features,4MVhYm4LCenxBIZKrT5CAc,spotify:track:4MVhYm4LCenxBIZKrT5CAc,https://api.spotify.com/v1/tracks/4MVhYm4LCenxBIZKrT5CAc,226867,pop,['classic uk pop'],https://i.scdn.co/image/152064c2e917f680892d3a0a354e461b93941036,"{'height': 640, 'url': 'https://i.scdn.co/image/152064c2e917f680892d3a0a354e461b93941036', 'width': 640}",https://i.scdn.co/image/152064c2e917f680892d3a0a354e461b93941036,"{'height': 640, 'url': 'https://i.scdn.co/image/152064c2e917f680892d3a0a354e461b93941036', 'width': 640}"
3419,Marvin Gaye & Kim Weston,It Takes Two,1967,1839,1920,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0.48,3,-10.923,1,0.0492,0.214,0.0,0.0751,0.81,151.4,audio_features,0UERoCKd24PKovd4BwRzBQ,spotify:track:0UERoCKd24PKovd4BwRzBQ,https://api.spotify.com/v1/tracks/0UERoCKd24PKovd4BwRzBQ,177667,motown,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434,"{'height': 1232, 'url': 'https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434', 'width': 1000}",https://i.scdn.co/image/77eb7c17cafe5503a884509e90be0426a1e1bdcc,"{'height': 640, 'url': 'https://i.scdn.co/image/77eb7c17cafe5503a884509e90be0426a1e1bdcc', 'width': 640}"
3420,Marvin Hamlisch,The Entertainer,1974,1911,1928,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.3720000000000001,0,-11.654000000000002,1,0.13699999999999998,0.86,0.6829999999999999,0.0866,0.35,157.19,audio_features,3qq7parQQaohn9N7qKrKtE,spotify:track:3qq7parQQaohn9N7qKrKtE,https://api.spotify.com/v1/tracks/3qq7parQQaohn9N7qKrKtE,183360,soundtrack,"['broadway', 'classic soundtrack']",https://i.scdn.co/image/d8c43c7667cfbe32755e532cf423ba5ddba82363,"{'height': 1000, 'url': 'https://i.scdn.co/image/d8c43c7667cfbe32755e532cf423ba5ddba82363', 'width': 1000}",https://i.scdn.co/image/be264106350fe00538b36e99c14dad0f37d6ae4f,"{'height': 636, 'url': 'https://i.scdn.co/image/be264106350fe00538b36e99c14dad0f37d6ae4f', 'width': 640}"
3421,"Marvin, Welch & Farrar",Faithful,1971,1334,1603,0,1772,1334,1532,1400,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,0.16699999999999998,2,-17.382,1,0.0311,0.6970000000000001,0.0,0.0956,0.273,114.228,audio_features,0TW7WwrrRcog5VkXk9105l,spotify:track:0TW7WwrrRcog5VkXk9105l,https://api.spotify.com/v1/tracks/0TW7WwrrRcog5VkXk9105l,140893,,,https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04,"{'height': 640, 'url': 'https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04', 'width': 640}",https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04,"{'height': 640, 'url': 'https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04', 'width': 640}"
3422,"Marvin, Welch & Farrar",Lady Of The Morning,1971,1445,0,1445,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5539999999999999,0.487,11,-11.97,1,0.0296,0.276,0.0,0.0772,0.728,131.705,audio_features,09LcAoxQgX0cbzyYT6nZ78,spotify:track:09LcAoxQgX0cbzyYT6nZ78,https://api.spotify.com/v1/tracks/09LcAoxQgX0cbzyYT6nZ78,220000,,,https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04,"{'height': 640, 'url': 'https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04', 'width': 640}",https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04,"{'height': 640, 'url': 'https://i.scdn.co/image/3fab766aa63810766df975d0359f2d0415a60f04', 'width': 640}"
3423,Mary Hopkin,Goodbye,1969,1553,1942,1884,0,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,0.482,4,-5.252999999999999,1,0.0263,0.883,0.0032600000000000003,0.375,0.575,95.265,audio_features,0U1FiwpqJQXiD0BZ6qMMnx,spotify:track:0U1FiwpqJQXiD0BZ6qMMnx,https://api.spotify.com/v1/tracks/0U1FiwpqJQXiD0BZ6qMMnx,140555,pop,"['bubblegum pop', 'merseybeat']",https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf,"{'height': 640, 'url': 'https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf', 'width': 640}",https://i.scdn.co/image/aba193d6fe48046f3f72859cdd39654fdb0f0d97,"{'height': 640, 'url': 'https://i.scdn.co/image/aba193d6fe48046f3f72859cdd39654fdb0f0d97', 'width': 640}"
3424,Mary Hopkin,Those Were The Days,1968,929,1314,0,0,1483,1377,929,1742,1634,1999,1585,0,0,0,0,0,0,0,0,0,0,0.374,0.292,6,-9.404,0,0.0319,0.8690000000000001,0.0005809999999999999,0.108,0.4970000000000001,169.68,audio_features,6QOg1CWFpLAsIK7I54JX4G,spotify:track:6QOg1CWFpLAsIK7I54JX4G,https://api.spotify.com/v1/tracks/6QOg1CWFpLAsIK7I54JX4G,310213,pop,"['bubblegum pop', 'merseybeat']",https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf,"{'height': 640, 'url': 'https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf', 'width': 640}",https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf,"{'height': 640, 'url': 'https://i.scdn.co/image/e12e1d7d2825c227004100b1de3bb84025fce6cf', 'width': 640}"
3425,Mary MacGregor,Torn Between Two Lovers,1977,1502,1502,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5539999999999999,0.343,10,-12.502,1,0.0309,0.727,9.9e-05,0.468,0.48,132.16299999999998,audio_features,4VIpspaQ1frWWzTj8suyHR,spotify:track:4VIpspaQ1frWWzTj8suyHR,https://api.spotify.com/v1/tracks/4VIpspaQ1frWWzTj8suyHR,230427,rock,"['bubblegum pop', 'soft rock']",https://i.scdn.co/image/95a2a3f0dfa948e65fecc78de6b273fe0c41cbd3,"{'height': 640, 'url': 'https://i.scdn.co/image/95a2a3f0dfa948e65fecc78de6b273fe0c41cbd3', 'width': 640}",https://i.scdn.co/image/c5f6dc3d0dab61c9d903c60a7c5cc1de18a6fc61,"{'height': 640, 'url': 'https://i.scdn.co/image/c5f6dc3d0dab61c9d903c60a7c5cc1de18a6fc61', 'width': 640}"
3426,Mary Wells,My Guy,1964,1943,1949,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691,0.581,10,-7.85,1,0.065,0.557,4.620000000000001e-05,0.147,0.91,126.615,audio_features,4591VqUIXysNlmI5NcAIUd,spotify:track:4591VqUIXysNlmI5NcAIUd,https://api.spotify.com/v1/tracks/4591VqUIXysNlmI5NcAIUd,174440,pop,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",https://i.scdn.co/image/14925be3ce17d25a95b95ae7491e18fe3adc80b0,"{'height': 1055, 'url': 'https://i.scdn.co/image/14925be3ce17d25a95b95ae7491e18fe3adc80b0', 'width': 1000}",https://i.scdn.co/image/759465c976213ddbc52a86a770c4b5d21f43bc05,"{'height': 640, 'url': 'https://i.scdn.co/image/759465c976213ddbc52a86a770c4b5d21f43bc05', 'width': 640}"
3427,Mason Williams,Classical Gas,1968,1517,1517,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0.701,7,-10.53,1,0.0348,0.852,0.746,0.108,0.74,155.269,audio_features,4DK3JpX2NkEMhCnltUEvUg,spotify:track:4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/tracks/4DK3JpX2NkEMhCnltUEvUg,184800,,,https://i.scdn.co/image/79d1ba49177e8587c8f86c060c1e1400cd9f24df,"{'height': 640, 'url': 'https://i.scdn.co/image/79d1ba49177e8587c8f86c060c1e1400cd9f24df', 'width': 640}",https://i.scdn.co/image/a4962ba711aa9bbae590d7f5d41d3df404d80499,"{'height': 640, 'url': 'https://i.scdn.co/image/a4962ba711aa9bbae590d7f5d41d3df404d80499', 'width': 640}"
3428,Massada,Latin Dance,1978,1678,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5429999999999999,0.635,11,-11.589,0,0.0398,0.0882,1.26e-05,0.0683,0.972,123.631,audio_features,011ojwYah24f0x9nZuRYHP,spotify:track:011ojwYah24f0x9nZuRYHP,https://api.spotify.com/v1/tracks/011ojwYah24f0x9nZuRYHP,194581,pop,['nederpop'],https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c,"{'height': 640, 'url': 'https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c', 'width': 640}",https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c,"{'height': 640, 'url': 'https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c', 'width': 640}"
3429,Massada,Sajang É,1980,1807,0,0,1928,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.376,9,-14.711,1,0.0375,0.415,1.6e-05,0.131,0.5770000000000001,116.73,audio_features,6t6MsgqiPEQGC849NpYrZh,spotify:track:6t6MsgqiPEQGC849NpYrZh,https://api.spotify.com/v1/tracks/6t6MsgqiPEQGC849NpYrZh,262104,pop,['nederpop'],https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c,"{'height': 640, 'url': 'https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c', 'width': 640}",https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c,"{'height': 640, 'url': 'https://i.scdn.co/image/2405b329b264322b4f5e3d6d922cf78f6b9f1f0c', 'width': 640}"
3430,Matia Bazar,Ti Sento,1986,684,910,1010,938,684,996,1021,1515,1554,1902,1369,1865,1766,1871,1702,1638,1816,0,0,0,0,0.565,0.8059999999999999,10,-5.525,1,0.029,0.138,0.000273,0.0736,0.29600000000000004,119.696,audio_features,1S2qIzvjFcbYL6UF9E2MjD,spotify:track:1S2qIzvjFcbYL6UF9E2MjD,https://api.spotify.com/v1/tracks/1S2qIzvjFcbYL6UF9E2MjD,254987,pop,"['classic italian pop', 'italian pop']",https://i.scdn.co/image/2dd3935a45de464faf6271b5b08455f91b2bae5f,"{'height': 487, 'url': 'https://i.scdn.co/image/2dd3935a45de464faf6271b5b08455f91b2bae5f', 'width': 350}",https://i.scdn.co/image/9883635f9ce52078b618564b75b8d2b4a44457f6,"{'height': 640, 'url': 'https://i.scdn.co/image/9883635f9ce52078b618564b75b8d2b4a44457f6', 'width': 640}"
3431,Matt Bianco,More Than I Can Bear,1984,1308,1308,0,1561,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,0.795,11,-7.762,1,0.0429,0.363,0.0381,0.342,0.45,83.97,audio_features,0vBtGdmfgquSa3iRIbsa25,spotify:track:0vBtGdmfgquSa3iRIbsa25,https://api.spotify.com/v1/tracks/0vBtGdmfgquSa3iRIbsa25,258200,pop,"['new romantic', 'new wave pop']",https://i.scdn.co/image/f7173490d1f159d32433cf2ae7387fa25f5be0e4,"{'height': 640, 'url': 'https://i.scdn.co/image/f7173490d1f159d32433cf2ae7387fa25f5be0e4', 'width': 640}",https://i.scdn.co/image/3eab562aa239d84c1540b57804ad4e5b48b7dee6,"{'height': 640, 'url': 'https://i.scdn.co/image/3eab562aa239d84c1540b57804ad4e5b48b7dee6', 'width': 640}"
